web-scraper-order,web-scraper-start-url,banner-image-src,product_name,price,ratings,ship_from,banners,has_video,product_image-src,is_ad,sold,shipping_speed,product_url,product_url-href,similar,similar-href
"1733566492-13","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","","99","4.9","จังหวัดกรุงเทพมหานคร","ถูกสุดบนช้อปปี้โค้ดลด ฿5","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r992-lyq1pwpa929543_tn.webp","","ขายแล้ว 757 ชิ้น","2-5 วัน","ถ้วยชงมัทฉะ ถ้วยชงชาเขียว หม้อชงชาเขียว matcha bowl อุปกรณ์มัทฉะ ถ้วยชงชาเซรามิคเซรามิคเกรดพรีเมี่ยม เซรามิคเกรดพรีเมี่ย฿99-29%ถูกสุดบนช้อปปี้โค้ดลด ฿54.9ขายแล้ว 757 ชิ้น2-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%AB%E0%B8%A1%E0%B9%89%E0%B8%AD%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-matcha-bowl-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%84%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%84%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%84%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2-i.349462480.24460780047?sp_atk=394d1855-c71f-4aa8-b14a-c2d83ceb8cc4&xptdk=394d1855-c71f-4aa8-b14a-c2d83ceb8cc4","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100636&itemid=24460780047&shopid=349462480"
"1733566492-14","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","299","4.9","จังหวัดกรุงเทพมหานคร","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7rask-m0wjuhghyeuyd5_tn.webp","","ขายแล้ว 824 ชิ้น","","ชุด7ชิ้น ถุงของขวัญ อุปกรณ์ชงมัทฉะญี่ปุ่น อุปกรณ์ชงมัทฉะ อุปกรณ์ชงชาเขียว ถ้วยชงชา แท่นวางแปรงไม้ไผ่ Matcha Gift฿2994.9ขายแล้ว 824 ชิ้น< 2 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%8A%E0%B8%B8%E0%B8%947%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%82%E0%B8%A7%E0%B8%B1%E0%B8%8D-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%8A%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%8A%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2-%E0%B9%81%E0%B8%97%E0%B9%88%E0%B8%99%E0%B8%A7%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%9B%E0%B8%A3%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%84%E0%B8%9C%E0%B9%88-Matcha-Gift-i.16576286.18343374115?sp_atk=c03c277d-44b4-4d83-8a79-0730fbe48f79&xptdk=c03c277d-44b4-4d83-8a79-0730fbe48f79","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100636&itemid=18343374115&shopid=16576286"
"1733566492-15","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","","49","4.9","จังหวัดกรุงเทพมหานคร","ถูกสุดบนช้อปปี้ซื้อ 3 ชิ้น ลด 3%","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98u-m0bgpe7f2r3u57_tn.webp","","ขายแล้ว 1.6พัน ชิ้น","2-4 วัน","ถ้วยชงมัทฉะ ถ้วยชงชาเขียว หม้อชงชาเขียว อุปกรณ์มัทฉะ ถ้วยชงชาเซรามิคเซรามิคเกรดพรีเมี่ยม ถ้วยมัทฉะ สำหรับชงมัทฉะ฿49-51%ถูกสุดบนช้อปปี้ซื้อ 3 ชิ้น ลด 3%4.9ขายแล้ว 1.6พัน ชิ้น2-4 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%AB%E0%B8%A1%E0%B9%89%E0%B8%AD%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%84%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%84%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8A%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-i.358841788.24031514161?sp_atk=b3663c26-a988-4f04-8a0b-db1207989b79&xptdk=b3663c26-a988-4f04-8a0b-db1207989b79","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100636&itemid=24031514161&shopid=358841788"
"1733566492-16","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","","149","4.9","จังหวัดเชียงราย","","","https://down-th.img.susercontent.com/file/4f73c858aa1950b8c61fbe38c29d28d9_tn.webp","","ขายแล้ว 5.7พัน ชิ้น","3-5 วัน","[อ่านก่อนสั่ง] อุปกรณ์ชงชามัทฉะ เซรามิคเกรดพรีเมี่ยม สินค้าผลิตในไทยพร้อมส่ง฿149-45%4.9ขายแล้ว 5.7พัน ชิ้น3-5 วันจังหวัดเชียงราย","https://shopee.co.th/-%E0%B8%AD%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%AA%E0%B8%B1%E0%B9%88%E0%B8%87-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%84%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B8%9C%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B9%83%E0%B8%99%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-i.2009391.5961404482?sp_atk=662945c9-168f-4991-a4c4-2c29fdfeede9&xptdk=662945c9-168f-4991-a4c4-2c29fdfeede9","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100636&itemid=5961404482&shopid=2009391"
"1733566492-17","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","1,063","4.9","จังหวัดกรุงเทพมหานคร","ส่งไวการผ่อนชำระ","badge-video","https://down-th.img.susercontent.com/file/cn-11134207-7r98o-lns9n6shh7rvd2_tn.webp","","ขายแล้ว 84 ชิ้น","3-5 วัน","Teanagoo ชุดมัทฉะ ถ้วย 2 ใบ พร้อมกล่องเก็บ ชามมัทฉะ เซรามิค 12 ชิ้น (18 ออนซ์) ถ้วยมัทฉะ (7.2 ออนซ์) ตะกร้อตีไม้ไผ่ สีเทาร็อคชาร์โคล WS1฿1,063ส่งไวการผ่อนชำระ4.9ขายแล้ว 84 ชิ้น3-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/Teanagoo-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2-2-%E0%B9%83%E0%B8%9A-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%9A-%E0%B8%8A%E0%B8%B2%E0%B8%A1%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%84-12-%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99-(18-%E0%B8%AD%E0%B8%AD%E0%B8%99%E0%B8%8B%E0%B9%8C)-%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-(7.2-%E0%B8%AD%E0%B8%AD%E0%B8%99%E0%B8%8B%E0%B9%8C)-%E0%B8%95%E0%B8%B0%E0%B8%81%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%95%E0%B8%B5%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%84%E0%B8%9C%E0%B9%88-%E0%B8%AA%E0%B8%B5%E0%B9%80%E0%B8%97%E0%B8%B2%E0%B8%A3%E0%B9%87%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B9%82%E0%B8%84%E0%B8%A5-WS1-i.1027091954.23186704456?sp_atk=4887e83d-794b-43c5-b540-c9d6429f633d&xptdk=4887e83d-794b-43c5-b540-c9d6429f633d","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100636&itemid=23186704456&shopid=1027091954"
"1733566492-18","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","","","169","5.0","จังหวัดเชียงใหม่","","","https://down-th.img.susercontent.com/file/th-11134207-7rasf-m1s557bu66p56e_tn.webp","","ขายแล้ว 11 ชิ้น","3-5 วัน","ถ้วยชงชามัทฉะ&แท่นวางแปลง เซ็ต 2 ชิ้น฿1695.0ขายแล้ว 11 ชิ้น3-5 วันจังหวัดเชียงใหม่","https://shopee.co.th/%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%81%E0%B8%97%E0%B9%88%E0%B8%99%E0%B8%A7%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%9B%E0%B8%A5%E0%B8%87-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%95-2-%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99-i.382835938.28065481383?sp_atk=4cbee46d-9a3c-4674-8727-816181930923&xptdk=4cbee46d-9a3c-4674-8727-816181930923","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100636&itemid=28065481383&shopid=382835938"
"1733566492-19","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98w-lxumze6e8240fc","","99","4.9","จังหวัดกรุงเทพมหานคร","ถูกสุดบนช้อปปี้ช้อปปี้ป้ายยา","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r992-lz5x4qlj5l7t04_tn.webp","","ขายแล้ว 4.5พัน ชิ้น","2-4 วัน","ถ้วยชงชาเขียวมัทฉะ ถ้วยชงมัทฉะ ถ้วยชงชาเขียว หม้อชงชาเขียว matcha bowl อุปกรณ์มัทฉะ ถ้วยชงชาเซรามิคเซรามิคเกรดพรีเมี่ยม฿99-41%ถูกสุดบนช้อปปี้ช้อปปี้ป้ายยา4.9ขายแล้ว 4.5พัน ชิ้น2-4 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%AB%E0%B8%A1%E0%B9%89%E0%B8%AD%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-matcha-bowl-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%84%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%84%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-i.358841788.20395468371?sp_atk=61f8cc5f-e810-4c83-ad0b-526315e628f2&xptdk=61f8cc5f-e810-4c83-ad0b-526315e628f2","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100636&itemid=20395468371&shopid=358841788"
"1733566492-20","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","","55","4.8","ต่างประเทศ","ถูกสุดบนช้อปปี้โค้ดลด ฿1","","https://down-th.img.susercontent.com/file/sg-11134201-7rdxt-lyiw3wkxyo7ad0_tn.webp","","ขายแล้ว 957 ชิ้น","","Yann1 Matcha Whisk, ABS พร้อมที่ปัดเรซิ่น, แปรงชาแบบใช้ซ้ําได้เกรดอาหาร฿55-74%ถูกสุดบนช้อปปี้โค้ดลด ฿14.8ขายแล้ว 957 ชิ้นต่างประเทศ","https://shopee.co.th/Yann1-Matcha-Whisk-ABS-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%A3%E0%B8%8B%E0%B8%B4%E0%B9%88%E0%B8%99-%E0%B9%81%E0%B8%9B%E0%B8%A3%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%8B%E0%B9%89%E0%B9%8D%E0%B8%B2%E0%B9%84%E0%B8%94%E0%B9%89%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3-i.50992511.27456992238?sp_atk=2ca4f622-479f-4e4a-a4f3-382115c0a438&xptdk=2ca4f622-479f-4e4a-a4f3-382115c0a438","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100636&itemid=27456992238&shopid=50992511"
"1733566492-21","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","","172","ขายแล้ว 3 ชิ้น","จังหวัดสมุทรปราการ","ส่งไว","","https://down-th.img.susercontent.com/file/sg-11134201-7ren4-m2rtpxd0acvb45_tn.webp","","ขายแล้ว 3 ชิ้น","2-4 วัน","[szgrqkj1] ชามมัทฉะเซรามิกงานฝีมือ - พิธีชงชาสําหรับผู้ที่ชื่นชอบการ฿172-62%ส่งไวขายแล้ว 3 ชิ้น2-4 วันจังหวัดสมุทรปราการ","https://shopee.co.th/-szgrqkj1-%E0%B8%8A%E0%B8%B2%E0%B8%A1%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%81%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9D%E0%B8%B5%E0%B8%A1%E0%B8%B7%E0%B8%AD-%E0%B8%9E%E0%B8%B4%E0%B8%98%E0%B8%B5%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%AA%E0%B9%8D%E0%B8%B2%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9C%E0%B8%B9%E0%B9%89%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%8A%E0%B8%B7%E0%B9%88%E0%B8%99%E0%B8%8A%E0%B8%AD%E0%B8%9A%E0%B8%81%E0%B8%B2%E0%B8%A3-i.296223533.26268042855?sp_atk=cd289a73-3b93-41ae-9034-6c294e42a276&xptdk=cd289a73-3b93-41ae-9034-6c294e42a276","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100636&itemid=26268042855&shopid=296223533"
"1733566492-22","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","229","5.0","จังหวัดกรุงเทพมหานคร","ถูกสุดบนช้อปปี้ซื้อ 2 ชิ้น ลด 2%","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r992-lx9z9d1o4iq7e4_tn.webp","","ขายแล้ว 15 ชิ้น","2-3 วัน","ถ้วยชงชาเขียวมัทฉะ chawan chasen ทำจากเซรามิค สไตล์ญี่ปุ่น สี เขียว ดำ ขาว ใช้คู่กับแปรงไม้ไผ่ชงมัทฉะ฿229-24%ถูกสุดบนช้อปปี้ซื้อ 2 ชิ้น ลด 2%5.0ขายแล้ว 15 ชิ้น2-3 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-chawan-chasen-%E0%B8%97%E0%B8%B3%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%8B%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%84-%E0%B8%AA%E0%B9%84%E0%B8%95%E0%B8%A5%E0%B9%8C%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%AA%E0%B8%B5-%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%94%E0%B8%B3-%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B9%81%E0%B8%9B%E0%B8%A3%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%84%E0%B8%9C%E0%B9%88%E0%B8%8A%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-i.668092979.24433047752?sp_atk=3c961d6e-28e9-4dae-b97c-d643f0021464&xptdk=3c961d6e-28e9-4dae-b97c-d643f0021464","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100636&itemid=24433047752&shopid=668092979"
